timestamp,value
2025-01-01 09:00:00.000,0.15235853987721568
2025-01-01 09:00:00.100,-0.4710277241528221
2025-01-01 09:00:00.200,0.4729723605352517
2025-01-01 09:00:00.300,0.6164490004095273
2025-01-01 09:00:00.400,-0.7814718210113731
2025-01-01 09:00:00.500,-0.4098801169166516
2025-01-01 09:00:00.600,0.35140877379192875
2025-01-01 09:00:00.700,0.17459763523778
2025-01-01 09:00:00.800,0.36834360567780505
2025-01-01 09:00:00.900,-0.007105984101809459
2025-01-01 09:00:01.000,0.9002941326349789
2025-01-01 09:00:01.100,0.8890485935408472
2025-01-01 09:00:01.200,0.5709856983097994
2025-01-01 09:00:01.300,1.1375626202881497
2025-01-01 09:00:01.400,0.8417284786973867
2025-01-01 09:00:01.500,0.21033876923078493
2025-01-01 09:00:01.600,0.8542838936504796
2025-01-01 09:00:01.700,0.21824997442245636
2025-01-01 09:00:01.800,1.1625198282409617
2025-01-01 09:00:01.900,0.7217317373977832
2025-01-01 09:00:02.000,0.6754508784002727
2025-01-01 09:00:02.100,0.44639753031386
2025-01-01 09:00:02.200,1.4149263197442496
2025-01-01 09:00:02.300,0.7410321214820521
2025-01-01 09:00:02.400,0.6166710336852691
2025-01-01 09:00:02.500,0.6652659944388513
2025-01-01 09:00:02.600,1.1160211914689566
2025-01-01 09:00:02.700,1.039247542922439
2025-01-01 09:00:02.800,1.067777047035444
2025-01-01 09:00:02.900,1.0800454374848458
2025-01-01 09:00:03.000,1.9371451257322927
2025-01-01 09:00:03.100,0.6633953160104912
2025-01-01 09:00:03.200,0.6094997003722828
2025-01-01 09:00:03.300,0.456639004330076
2025-01-01 09:00:03.400,1.1684613739966463
2025-01-01 09:00:03.500,1.421107500679697
2025-01-01 09:00:03.600,0.7951664337103489
2025-01-01 09:00:03.700,0.4271186846346936
2025-01-01 09:00:03.800,0.42972176281381635
2025-01-01 09:00:03.900,1.161904301907977
2025-01-01 09:00:04.000,1.202931456795103
2025-01-01 09:00:04.100,1.097797933058082
2025-01-01 09:00:04.200,0.48876836102971405
2025-01-01 09:00:04.300,0.9334540922814394
2025-01-01 09:00:04.400,0.8722707863814596
2025-01-01 09:00:04.500,0.9206807951720399
2025-01-01 09:00:04.600,1.2454560057625412
2025-01-01 09:00:04.700,0.9210747407621601
2025-01-01 09:00:04.800,1.1495234675962436
2025-01-01 09:00:04.900,0.8460139668928062
2025-01-01 09:00:05.000,0.9604122499894816
2025-01-01 09:00:05.100,1.1366854438242475
2025-01-01 09:00:05.200,0.09929043435671647
2025-01-01 09:00:05.300,0.6765622642499665
2025-01-01 09:00:05.400,0.611494102080685
2025-01-01 09:00:05.500,0.5393134556678933
2025-01-01 09:00:05.600,0.7350645335078886
2025-01-01 09:00:05.700,1.635808248096211
2025-01-01 09:00:05.800,0.4729352608280176
2025-01-01 09:00:05.900,1.409292494164428
2025-01-01 09:00:06.000,0.10477365086597246
2025-01-01 09:00:06.100,0.8015231156680975
2025-01-01 09:00:06.200,1.0747363201949809
2025-01-01 09:00:06.300,1.31242383008144
2025-01-01 09:00:06.400,1.4023462027421911
2025-01-01 09:00:06.500,1.4721904164878825
2025-01-01 09:00:06.600,0.9311863726030899
2025-01-01 09:00:06.700,0.9055270412415102
2025-01-01 09:00:06.800,1.5978304959213694
2025-01-01 09:00:06.900,1.106170180461718
2025-01-01 09:00:07.000,0.5976456316908506
2025-01-01 09:00:07.100,0.7030377626176084
2025-01-01 09:00:07.200,0.8445074695487671
2025-01-01 09:00:07.300,1.587554662965219
2025-01-01 09:00:07.400,1.4449414535615597
2025-01-01 09:00:07.500,1.753561975800814
2025-01-01 09:00:07.600,1.228941758663804
2025-01-01 09:00:07.700,1.5555665157979888
2025-01-01 09:00:07.800,1.8221233165644628
2025-01-01 09:00:07.900,1.3868147624027738
2025-01-01 09:00:08.000,1.8009933861441758
2025-01-01 09:00:08.100,1.271552653894684
2025-01-01 09:00:08.200,1.4495310700058814
2025-01-01 09:00:08.300,1.4672115147710256
2025-01-01 09:00:08.400,1.0855190506770334
2025-01-01 09:00:08.500,1.950484568632524
2025-01-01 09:00:08.600,1.4939329482140178
2025-01-01 09:00:08.700,1.7544796529470967
2025-01-01 09:00:08.800,2.0060652793153513
2025-01-01 09:00:08.900,2.004188522723683
2025-01-01 09:00:09.000,2.126542020267646
2025-01-01 09:00:09.100,1.7551664151820727
2025-01-01 09:00:09.200,1.6009045958385364
2025-01-01 09:00:09.300,1.7783903462580515
2025-01-01 09:00:09.400,0.9778099349680587
2025-01-01 09:00:09.500,1.0986763329986302
2025-01-01 09:00:09.600,1.1591764616838125
2025-01-01 09:00:09.700,1.3177601686815117
2025-01-01 09:00:09.800,2.0097315507578832
2025-01-01 09:00:09.900,1.3482235367822664
2025-01-01 09:00:10.000,1.6007263441156367
2025-01-01 09:00:10.100,2.4260738603556353
2025-01-01 09:00:10.200,1.5828818278506214
2025-01-01 09:00:10.300,2.1123344005663394
2025-01-01 09:00:10.400,1.2574574338345004
2025-01-01 09:00:10.500,1.600492797353619
2025-01-01 09:00:10.600,1.2055400222612687
2025-01-01 09:00:10.700,1.4869154489879666
2025-01-01 09:00:10.800,2.0511634865058177
2025-01-01 09:00:10.900,0.740784814062004
2025-01-01 09:00:11.000,1.794117839910963
2025-01-01 09:00:11.100,1.6674317604675912
2025-01-01 09:00:11.200,1.2225185943633956
2025-01-01 09:00:11.300,0.7671425926196619
2025-01-01 09:00:11.400,1.4965399266957649
2025-01-01 09:00:11.500,1.1659350188192854
2025-01-01 09:00:11.600,1.5173033082869574
2025-01-01 09:00:11.700,1.3824248346430152
2025-01-01 09:00:11.800,2.1433394204203946
2025-01-01 09:00:11.900,1.1943036056490441
2025-01-01 09:00:12.000,0.7745004524440562
